closedday,company_name,ticker,market,price,industry,sector,prevclose,daysrange,revenue,open,wk52range,eps,volume,marketcap,dividend_yield,averagevol_3m,pe,beta,year1change,shares,nextearningsdate,crawling_YYYYMMDD,detailedmarketcap
20200828,Sherwin-Williams Co,SHW,NYSE,675.91,Chemical Manufacturing,Basic Materials,671.8,669.68 - 676.38,17.73B,673.97,326.08 - 680,18.77,338399,61.51B,5.36 (0.80%),468346,35.51,1.24,28.82%,91000000 ,Oct 27 2020,20200829,61507810000 
20200828,Ionis Pharmaceuticals Inc,IONS,NASDAQ,52.79,Biotechnology & Drugs,Healthcare,52.61,51.89 - 52.82,940.48M,52.53,39.32 - 67.31,0.9,332438,7.37B,N/A (N/A),723509,58.81,1.58,-17.64%,139697030 ,Nov 04 2020,20200829,7374606214 
20200828,Assertio Therapeutics Inc,ASRT,NASDAQ,0.806,Biotechnology & Drugs,Healthcare,0.794,0.78 - 0.827,155.92M,0.792,0.55 - 1.71,-2.11,330418,86.38M,N/A (N/A),1055251,N/A,2.15,-44.79%,107121683 ,Nov 04 2020,20200829,86340076 
20200828,Rockwell Automation Inc,ROK,NYSE,233.27,Communications Equipment,Technology,232.01,229.82 - 233.45,6.49B,231.33,115.38 - 238.49,6.59,327318,27.06B,4.08 (1.76%),744401,35.2,1.53,54.24%,116000000 ,Nov 17 2020,20200829,27059320000 
20200828,Terex Corporation,TEX,NYSE,20.1,Misc. Capital Goods,Capital Goods,19.98,19.98 - 20.33,3.43B,20.13,11.54 - 31.28,0.59,326613,1.39B,0.34 (3.60%),841757,35.47,1.73,-18.36%,69300000 ,Oct 28 2020,20200829,1392930000 
20200828,Ryder System Inc,R,NYSE,41.61,Rental & Leasing,Services,41.64,41.04 - 41.94,8.56B,41.94,22.62 - 57.38,-5.88,323115,2.24B,2.24 (5.38%),717386,N/A,2.04,-13.10%,53818841 ,Oct 27 2020,20200829,2239401974 
20200828,Axos Financial Inc,AX,NYSE,25.35,Regional Banks,Financial,25.38,24.9 - 25.44,389.44M,25.39,13.69 - 30.89,3,322598,1.51B,N/A (N/A),345342,8.3,1.44,-0.59%,59612635 ,Oct 21 2020,20200829,1511180297 
20200828,Royal Gold Inc,RGLD,NASDAQ,135.44,Gold & Silver,Basic Materials,134.92,135 - 137.68,498.82M,137.68,59.78 - 147.44,1.93,321522,8.88B,1.12 (0.82%),482787,68.02,0.82,2.11%,65591043 ,Oct 28 2020,20200829,8883650864 
20200828,Booking Holdings Inc,BKNG,NASDAQ,1945.3,Business Services,Services,1893.5,1895.2 - 1955.6,11.3B,1896.2,1107.3 - 2094,59.2,320785,79.66B,N/A (N/A),405912,30.05,1.09,-0.61%,40948631 ,Nov 09 2020,20200829,79657371884 
20200828,Assurant Inc,AIZ,NYSE,122.68,Insurance (Prop. & Casualty),Financial,123.03,122.39 - 124.42,10.14B,124.35,76.27 - 142.61,4.87,317611,7.32B,2.52 (2.05%),412665,25.66,0.6,0.61%,59648077 ,Oct 28 2020,20200829,7317626086 
20200828,Sears Holdings Corp,SHLDQ,OTC Markets,0.21,Retail (Department & Discount),Services,0.26,0.21 - 0.25,N/A,0.23,0.12 - 0.46,-20,315007,22.66M,N/A (N/A),347232,N/A,2.56,-16%,107908943 ,Sep 11 2020,20200829,22660878 
20200828,Avery Dennison Corp,AVY,NYSE,118.18,Containers & Packaging,Basic Materials,116.29,115.42 - 118.36,6.79B,116.64,76.96 - 141.09,6.17,314471,9.86B,2.32 (2.00%),574954,18.89,1.17,2.77%,83462155 ,Oct 21 2020,20200829,9863557478 
20200828,Itron Inc,ITRI,NASDAQ,60.55,Electronic Instr. & Controls,Technology,59.55,59.07 - 60.57,2.36B,60.16,40.48 - 88.32,-0.56,309393,2.44B,N/A (N/A),268710,N/A,1.31,-12.80%,40332428 ,Nov 09 2020,20200829,2442128515 
20200828,Cogent Communications Group Inc,CCOI,NASDAQ,65.91,Communications Services,Services,66.34,65.03 - 66.4,559.13M,66.37,53.24 - 92.96,0.84,306068,3.12B,2.82 (4.27%),366761,80.81,0.17,8.51%,47289701 ,Oct 29 2020,20200829,3116864193 
20200828,AtriCure Inc,ATRC,NASDAQ,42.52,Medical Equipment & Supplies,Healthcare,41.66,41.59 - 42.71,211.98M,41.95,22.57 - 51.76,-1.29,304522,1.91B,N/A (N/A),332999,N/A,0.68,55.92%,44931713 ,Oct 28 2020,20200829,1910496437 
20200828,Canon Inc ADR,CAJ,NYSE,17.37,Computer Peripherals,Technology,17.3,17.28 - 17.38,72.13B,17.33,16.1 - 28.41,0.64,304027,18.08B,1.12 (6.46%),511625,28.11,0.47,-32.86%,1045775987 ,Oct 21 2020,20200829,18165128894 
20200828,Perdoceo Education Corp,PRDO,NASDAQ,14.37,Schools,Services,14.32,14.1 - 14.43,660.43M,14.43,7.12 - 20.67,1.44,297551,993.41M,N/A (N/A),614690,10.68,1.78,-31.01%,69130749 ,Oct 29 2020,20200829,993408863 
20200828,Avid Technology Inc,AVID,NASDAQ,8.2,Motion Pictures,Services,7.98,8.01 - 8.24,375.5M,8.05,4.67 - 9.66,0.31,296721,360.42M,N/A (N/A),504368,26.89,1.22,14.05%,43953142 ,Nov 05 2020,20200829,360415764 
20200828,Waters Corporation,WAT,NYSE,217.43,Scientific & Technical Instr.,Technology,215.76,214.4 - 217.6,2.28B,216.18,154.39 - 245.68,8.04,294709,13.46B,N/A (N/A),628385,26.8,0.97,3.09%,61925972 ,Oct 27 2020,20200829,13464564092 
20200828,Cathay General Bancorp,CATY,NASDAQ,25.67,Regional Banks,Financial,25.72,25.42 - 26.07,382.15M,26.07,17.58 - 38.91,3.02,290745,2.04B,1.24 (4.94%),361878,8.87,1.48,-23.10%,79620001 ,Oct 14 2020,20200829,2043845426 
20200828,Conns Inc,CONN,NASDAQ,12.72,Retail (Technology),Services,12.37,12.19 - 12.74,1.51B,12.44,2.83 - 27.57,-0.77,290745,369.14M,N/A (N/A),580837,N/A,2.34,-37.83%,29020752 ,Sep 08 2020,20200829,369143965 
20200828,Altra Holdings Inc,AIMC,NASDAQ,40.47,Misc. Capital Goods,Capital Goods,39.94,39.86 - 40.59,1.72B,40.39,12.05 - 43.17,-0.5,288949,2.62B,0.16 (0.41%),333447,N/A,2.66,60.28%,64655978 ,Oct 22 2020,20200829,2616627430 
20200828,Equinix Inc,EQIX,NASDAQ,787.02,Computer Services,Technology,789.65,778.13 - 788.28,5.73B,788.28,477.87 - 805.81,5.76,286940,69.7B,10.64 (1.36%),418540,132.28,0.42,41.11%,88557118 ,Oct 28 2020,20200829,69696223008 
20200828,McCormick & Company Incorporated,MKC,NYSE,204.59,Food Processing,Consumer/Non-Cyclical,205.45,202.75 - 205.62,5.43B,205.12,112.22 - 207.24,5.54,286763,27.25B,2.48 (1.21%),553800,36.36,0.37,25.42%,133200000 ,Oct 01 2020,20200829,27251388000 
20200828,Lamar Advertising Company,LAMR,NASDAQ,70.75,Real Estate Operations,Services,69.69,68.73 - 70.78,1.67B,69.92,30.89 - 96.82,2.72,285731,7.13B,2.00 (2.96%),726458,25,1.34,-7.65%,100809892 ,Nov 05 2020,20200829,7132299859 
20200828,Berkshire Hills Bancorp Inc,BHLB,NYSE,9.36,Regional Banks,Financial,9.32,9.22 - 9.45,242.9M,9.45,9.04 - 33.72,-10.02,284527,471.53M,0.96 (10.30%),583136,N/A,1.31,-68.15%,50376771 ,Nov 02 2020,20200829,471526577 
20200828,Ashland Global Holdings Inc,ASH,NYSE,75.43,Chemicals - Plastics & Rubber,Basic Materials,75.58,74.96 - 75.67,2.33B,75.67,38.88 - 81.82,-7.64,281956,4.56B,1.10 (1.46%),434575,N/A,1.48,4.01%,60470499 ,Nov 10 2020,20200829,4561289740 
20200828,Oi SA ADR Pref,OIBRQ,OTC Markets,0.37,Communications Services,Services,0.35,0.363 - 0.379,422.56M,0.364,0.1063 - 0.83,-0.5,281874,1.96B,N/A (N/A),406499,N/A,2.23,8.82%,5952363000 ,Nov 12 2020,20200829,2202374310 
20200828,Snap-On Inc,SNA,NYSE,150.34,Appliance & Tool,Consumer Cyclical,147.62,147.15 - 150.82,3.77B,147.96,90.72 - 172.61,10.37,279900,8.19B,4.32 (2.93%),468620,14.82,1.42,1.20%,54466147 ,Oct 15 2020,20200829,8188440540 
20200828,ABIOMED Inc,ABMD,NASDAQ,303.04,Medical Equipment & Supplies,Healthcare,311.1,301.36 - 312.28,798.06M,308.77,119.01 - 319.19,3.48,278662,13.65B,N/A (N/A),388397,88.35,1.18,57.83%,45047262 ,Oct 29 2020,20200829,13651122276 
20200828,Codexis Inc,CDXS,NASDAQ,13.8,Biotechnology & Drugs,Healthcare,13.34,13.29 - 13.8,70.2M,13.47,8.43 - 18.87,-0.24,277130,815.95M,N/A (N/A),357161,N/A,0.76,-1.64%,59126820 ,Nov 10 2020,20200829,815950116 
20200828,Cardtronics Inc,CATM,NASDAQ,22.7,Consumer Financial Services,Financial,22.8,22.19 - 22.94,1.23B,22.82,15.71 - 47.41,0.84,272818,1.01B,N/A (N/A),494003,26.97,1.63,-23.52%,44476906 ,Oct 29 2020,20200829,1009625766 
20200828,Cowen Group Inc,COWN,NASDAQ,18.09,Investment Services,Financial,18.1,18.02 - 18.25,1.27B,18.17,5.75 - 19,3.6,270775,500.48M,0.16 (0.90%),332273,4.89,1.58,15.08%,27673602 ,Oct 22 2020,20200829,500615460 
20200828,CVB Financial Corporation,CVBF,NASDAQ,18.42,Regional Banks,Financial,18.55,18.3 - 18.5,238.86M,18.69,14.91 - 22.22,1.31,269224,2.5B,0.72 (3.94%),621204,14.61,0.61,-10.36%,135519143 ,Oct 21 2020,20200829,2496262614 
20200828,Green Brick Partners Inc,GRBK,NASDAQ,15.08,Construction Services,Capital Goods,14.96,15 - 15.67,885.62M,15.27,5.66 - 16.13,1.6,268085,763.98M,N/A (N/A),254773,9.27,1.43,64.27%,50661919 ,Nov 09 2020,20200829,763981739 
20200828,Reliance Steel & Aluminum Co,RS,NYSE,106.27,Misc. Fabricated Products,Basic Materials,105.54,105.07 - 106.66,9.73B,105.91,70.57 - 122.17,7,266786,6.78B,2.50 (2.37%),396889,15.18,1.14,8.89%,63758148 ,Oct 22 2020,20200829,6775578388 
20200828,Ameris Bancorp,ABCB,NASDAQ,24.99,Regional Banks,Financial,25.02,24.8 - 25.47,543.13M,25.47,17.12 - 44.9,1.93,266589,1.74B,0.60 (2.44%),397910,13.67,1.54,-29.42%,69487546 ,Oct 16 2020,20200829,1736493775 
20200828,Brooks Automation Inc,BRKS,NASDAQ,52.32,Semiconductors,Technology,51.16,51.35 - 52.49,850.29M,51.71,21.21 - 57.56,0.63,262557,3.86B,0.40 (0.77%),449397,86.96,1.58,59.51%,73760246 ,Nov 05 2020,20200829,3859136071 
20200828,Cardiovascular Systems Inc,CSII,NASDAQ,32.62,Medical Equipment & Supplies,Healthcare,33.22,31.63 - 33.1,236.54M,33.1,26 - 55.22,-0.79,261396,1.29B,N/A (N/A),362495,N/A,1.32,-34.99%,39502420 ,Oct 21 2020,20200829,1288568940 
20200828,Meredith Corporation,MDP,NYSE,14.38,Printing & Publishing,Services,14.04,13.86 - 14.38,3.04B,14.2,10.01 - 43.84,-6.51,259665,652.7M,2.32 (18.49%),841050,N/A,1.76,-67.06%,45389307 ,Oct 22 2020,20200829,652698235 
20200828,Roper Technologies Inc,ROP,NYSE,430.18,Electronic Instr. & Controls,Technology,428.06,425.98 - 430.5,5.41B,428.54,240 - 455.72,15.29,257279,45.04B,2.05 (0.48%),494352,29.1,1.1,18.09%,104710813 ,Nov 02 2020,20200829,45044497536 
20200828,Diamond Offshore Drilling Inc,DOFSQ,OTC Markets,0.15,Oil Well Services & Equipment,Energy,0.16,0.15 - 0.16,747.11M,0.16,0.15 - 8.79,-2.49,256088,20.69M,N/A (N/A),399425,N/A,1.01,-97.71%,137944059 ,Aug 31 2020,20200829,20691609 
20200828,AVEO Pharmaceuticals Inc,AVEO,NASDAQ,4.62,Biotechnology & Drugs,Healthcare,4.73,4.57 - 4.79,28.01M,4.7,2.4 - 11.2,-0.2,254682,119.23M,N/A (N/A),711360,N/A,1.58,-33.89%,25808315 ,Nov 17 2020,20200829,119234415 
20200828,Chipotle Mexican Grill Inc,CMG,NYSE,1301.51,Restaurants,Services,1279.63,1282.91 - 1302.86,5.62B,1284.99,415.81 - 1302.78,9.01,251409,36.4B,N/A (N/A),340293,131.69,1.22,54.27%,27967625 ,Oct 27 2020,20200829,36400143614 
20200828,ATA Inc,AACG,NASDAQ,1.2,Business Services,Services,1.06,1.11 - 1.274,3.39M,1.11,0.612 - 1.97,-0.77,250412,34.91M,N/A (N/A),100865,N/A,2.02,-36.84%,56626346 ,N/A,20200829,67951615 
20200828,Albireo Pharma Inc,ALBO,NASDAQ,27.05,Biotechnology & Drugs,Healthcare,27.45,25.73 - 27.45,11.28M,27.38,11.26 - 31.5,-5.92,250034,405.5M,N/A (N/A),141585,N/A,1.7,10.63%,14990711 ,Nov 17 2020,20200829,405498733 
20200828,IPG Photonics Corporation,IPGP,NASDAQ,159.65,Semiconductors,Technology,155.31,154.19 - 160.46,1.18B,156.15,98.04 - 184.02,2.38,247098,8.5B,N/A (N/A),335892,66.6,1.69,30.20%,53256961 ,Nov 03 2020,20200829,8502473824 
20200828,Central European Media Enterprises Ltd,CETV,NASDAQ,4.16,Broadcasting & Cable TV,Services,4.15,4.15 - 4.18,N/A,4.18,1.8 - 5.03,0.27,246572,1.03B,N/A (N/A),480733,14.77,1.31,-9.17%,254598523 ,Oct 27 2020,20200829,1059129856 
20200828,Ribbon Communications Inc,RBBN,NASDAQ,4.3,Communications Equipment,Technology,4.07,4.12 - 4.31,667.23M,4.13,1.96 - 5.93,-1.68,241836,624.14M,N/A (N/A),348085,N/A,0.94,-17.78%,145148368 ,Oct 28 2020,20200829,624137982 
20200828,Churchill Downs Incorporated,CHDN,NASDAQ,177.95,Casinos & Gaming,Services,178.05,177.75 - 183.34,1.02B,179.73,52.9 - 183.34,-0.47,241588,7.02B,0.58 (0.33%),315290,N/A,1.21,42.28%,39434148 ,Oct 28 2020,20200829,7017306637 
20200828,Alphatec Holdings Inc,ATEC,NASDAQ,5.99,Medical Equipment & Supplies,Healthcare,5.84,5.77 - 6.03,121.29M,5.92,2.19 - 7.93,-1.12,241216,385.17M,N/A (N/A),361964,N/A,1.64,15.19%,64302695 ,Nov 05 2020,20200829,385173143 
20200828,Oshkosh Corporation,OSK,NYSE,78.77,Auto & Truck Manufacturers,Consumer Cyclical,78.27,78.23 - 79.21,7.27B,78.66,46.72 - 95.62,5.45,237247,5.36B,1.20 (1.53%),416542,14.81,1.72,12.90%,68106246 ,Oct 29 2020,20200829,5364728997 
20200828,Adtalem Global Education Inc,ATGE,NYSE,33.41,Schools,Services,32.68,32.54 - 33.41,1.05B,32.9,19.77 - 42.85,4.16,235243,1.73B,N/A (N/A),410795,8.6,1.01,-21.57%,51802441 ,Nov 03 2020,20200829,1730719554 
20200828,Core-Mark Holding Company Inc,CORE,NASDAQ,33.49,Retail (Grocery),Services,33.85,33.31 - 34.21,16.78B,34.21,20.95 - 34.42,1.31,234528,1.51B,0.48 (1.42%),236215,24.12,0.26,2.23%,45092286 ,Nov 05 2020,20200829,1510140658 
20200828,Commercial Vehicle Group Inc,CVGI,NASDAQ,4.63,Auto & Truck Parts,Consumer Cyclical,4.24,4.17 - 4.64,728.89M,4.22,1.24 - 8.02,-1.25,233338,151.15M,N/A (N/A),431814,N/A,3.48,-33.09%,32645048 ,Nov 04 2020,20200829,151146572 
20200828,AXT Inc,AXTI,NASDAQ,5.57,Semiconductors,Technology,5.6,5.48 - 5.75,81.1M,5.62,1.85 - 6.05,-0.07,232285,228.35M,N/A (N/A),373002,N/A,2.01,63.82%,40997141 ,Oct 28 2020,20200829,228354075 
20200828,Columbia Sportswear Company,COLM,NASDAQ,87.61,Apparel/Accessories,Consumer Cyclical,86.06,85.74 - 87.87,2.75B,86.29,51.99 - 102.88,2.72,229962,5.8B,0.74 (1.47%),316696,29.76,0.56,-7.71%,66148596 ,Oct 29 2020,20200829,5795278496 
20200828,China Ceramics Co Ltd,CCCL,NASDAQ,0.625,Constr. - Supplies & Fixtures,Capital Goods,0.6136,0.6050 - 0.65,7.21M,0.61,0.26 - 1.77,-0.35,227176,5.01M,N/A (N/A),502016,N/A,1.55,-18.83%,8015084 ,N/A,20200829,5009428 
20200828,Acadia Healthcare Company Inc,ACHC,NASDAQ,31.23,Healthcare Facilities,Healthcare,30.81,30.42 - 31.27,3.09B,31.17,11.1 - 35.3,1.2,221394,2.78B,N/A (N/A),558461,25.68,1.45,17.67%,88963135 ,Nov 10 2020,20200829,2778318706 
20200828,Stericycle Inc,SRCL,NASDAQ,64.5,Waste Management Services,Services,63.89,63.06 - 64.5,3.02B,64.02,38.49 - 67.94,-3.76,219860,5.9B,N/A (N/A),416044,N/A,1.23,43.49%,91482888 ,Oct 22 2020,20200829,5900646276 
20200828,Digirad Corp,DRAD,NASDAQ,2.56,Healthcare Facilities,Healthcare,2.47,2.41 - 2.61,115.67M,2.51,1.99 - 8.84,-3.55,217011,12.03M,N/A (N/A),405974,N/A,0.48,-43.11%,4698201 ,Oct 30 2020,20200829,12027395 
20200828,Lianluo Smart Ltd,LLIT,NASDAQ,0.4206,Medical Equipment & Supplies,Healthcare,0.4488,0.41 - 0.438,380K,0.438,0.32 - 3.38,-0.25,216016,7.49M,N/A (N/A),2747384,N/A,0.58,-44.66%,17806586 ,Sep 02 2020,20200829,7489450 
20200828,WW Grainger Inc,GWW,NYSE,365.98,Appliance & Tool,Consumer Cyclical,362.47,361.02 - 366.53,11.63B,361.49,200.61 - 366.27,11.54,215800,19.61B,6.12 (1.69%),335557,30.46,1.04,33.88%,53571736 ,Oct 22 2020,20200829,19606183941 
20200828,Shyft Group Inc,SHYF,NASDAQ,20.11,Auto & Truck Manufacturers,Consumer Cyclical,20.1,19.57 - 20.17,1.35B,20.17,9.01 - 20.7,1.06,212266,715.21M,0.10 (0.50%),364570,17.77,1.45,59.73%,35565111 ,Oct 29 2020,20200829,715214382 
20200828,Carver Bancorp Inc,CARV,NASDAQ,6.14,Regional Banks,Financial,6.21,6.072 - 6.29,12.35M,6.18,1.3 - 22.66,-1.4,205384,22.71M,N/A (N/A),2238768,N/A,1.84,104.67%,3699505 ,Aug 31 2020,20200829,22714961 
20200828,ArcBest Corp,ARCB,NASDAQ,34.49,Trucking,Transportation,34.81,34.07 - 35,2.83B,35,13.54 - 35,1.08,204774,877.6M,0.32 (0.96%),216058,29.84,1.61,17.11%,25444939 ,Oct 29 2020,20200829,877595946 
20200828,Astrotech Corp,ASTC,NASDAQ,2.24,Aerospace & Defense,Capital Goods,2.35,2.11 - 2.39,410K,2.32,0.98 - 7.75,-1.37,202816,16.97M,N/A (N/A),300593,N/A,-0.75,-2.18%,7575464 ,Sep 21 2020,20200829,16969039 
20200828,Rogers Communications Inc,RCI,NYSE,42.59,Communications Services,Services,42.71,42.17 - 42.79,314.09M,42.75,32.2 - 51.29,2.5,200718,21.5B,1.49 (3.49%),510339,16.78,0.51,-13.84%,504925000 ,Oct 22 2020,20200829,21504755750 
20200828,Alnylam Pharmaceuticals Inc,ALNY,NASDAQ,131.41,Biotechnology & Drugs,Healthcare,133.05,130.6 - 133.53,345.18M,132.42,73.32 - 167.33,-7.57,200647,15.24B,N/A (N/A),669479,N/A,1.72,59.50%,115969783 ,Oct 29 2020,20200829,15239589184 
20200828,CEVA Inc,CEVA,NASDAQ,43.05,Semiconductors,Technology,41.49,42.1 - 43.5,99M,42.1,20.45 - 46.5,0.06,200323,953.94M,N/A (N/A),152916,682.85,1.46,40.46%,22158815 ,Nov 05 2020,20200829,953936986 
20200828,E. W. Scripps Co Class A,SSP,NASDAQ,11.85,Broadcasting & Cable TV,Services,11.53,11.52 - 11.92,1.58B,11.63,5.36 - 16.93,-0.5,199170,965.97M,0.20 (1.76%),326276,N/A,1.87,-4.44%,81516562 ,Nov 06 2020,20200829,965971260 
20200828,Diodes Incorporated,DIOD,NASDAQ,50.53,Semiconductors,Technology,49.54,49.47 - 50.59,1.19B,49.64,31.52 - 59.7,2.42,198446,2.62B,N/A (N/A),251808,21.44,1.25,37.91%,51831464 ,Nov 10 2020,20200829,2619043876 
20200828,Cresud SACIF y A,CRESY,NASDAQ,3.61,Retail (Grocery),Services,3.33,3.33 - 3.67,3.13B,3.33,2.31 - 7.8,-11.6,197520,306.07M,N/A (N/A),267023,N/A,1.17,-33.39%,510962251 ,Sep 10 2020,20200829,1844573726 
20200828,Advanced Energy Industries Inc,AEIS,NASDAQ,76.01,Semiconductors,Technology,73.7,74 - 76.18,1.17B,74.16,33.4 - 82.19,1.7,197415,2.91B,N/A (N/A),261814,47.13,1.59,51.14%,38330839 ,Nov 02 2020,20200829,2913527072 
20200828,Dynatronics Corporation,DYNT,NASDAQ,0.701,Medical Equipment & Supplies,Healthcare,0.697,0.693 - 0.72,60.81M,0.708,0.63 - 3.7,-0.24,195263,9.68M,N/A (N/A),1317448,N/A,-0.22,-45.23%,13803855 ,Sep 23 2020,20200829,9676502 
20200828,Daktronics Inc,DAKT,NASDAQ,4.46,Electronic Instr. & Controls,Technology,4.26,4.23 - 4.46,572.32M,4.27,3.69 - 7.95,0.01,194047,198.98M,0.2 (4.66%),208536,425.17,0.6,-38.48%,44615325 ,Dec 01 2020,20200829,198984350 
20200828,Burcon NutraScience Corporation,BUROF,OTC Markets,1.862,Biotechnology & Drugs,Healthcare,1.668,1.75 - 1.9,0.66K,1.866,0.42 - 1.9,N/A,192143,184.25M,N/A (N/A),50078,N/A,N/A,82.55%,N/A,Nov 17 2020,20200829,#VALUE!
20200828,Net Element Inc,NETE,NASDAQ,6.87,Consumer Financial Services,Financial,6.83,6.75 - 7.07,63.03M,6.85,1.47 - 19.9,-1.63,191749,31.58M,N/A (N/A),1727196,N/A,1.68,42.83%,4596709 ,Nov 11 2020,20200829,31579391 
20200828,Columbia Banking System Inc,COLB,NASDAQ,28.18,Regional Banks,Financial,28.36,27.93 - 28.72,315.6M,28.72,19.11 - 41.4,2.06,187537,2.02B,1.12 (3.95%),413152,14.69,1,-17.46%,71618641 ,Oct 22 2020,20200829,2018213303 
20200828,Acacia Research Corporation,ACTG,NASDAQ,3.84,Misc. Financial Services,Financial,3.85,3.74 - 3.91,8.33M,3.84,1.75 - 4.46,-0.29,185659,189.23M,N/A (N/A),481065,N/A,0.58,47.69%,49279453 ,Oct 22 2020,20200829,189233100 
20200828,Banc of California Inc,BANC,NYSE,11.27,Regional Banks,Financial,11.31,11.05 - 11.5,155M,11.5,6.44 - 19.12,-0.87,184360,566.11M,0.24 (2.12%),271168,N/A,1.99,-22.91%,50231651 ,Oct 22 2020,20200829,566110707 
20200828,Brookline Bancorp Inc,BRKL,NASDAQ,9.73,Regional Banks,Financial,9.78,9.6 - 9.89,181.21M,9.89,8.13 - 16.96,0.59,184299,767.88M,0.46 (4.77%),361651,17.47,0.74,-30.60%,78919273 ,Oct 21 2020,20200829,767884526 
20200828,CONMED Corporation,CNMD,NYSE,86.76,Medical Equipment & Supplies,Healthcare,86.95,85.71 - 87.43,870.25M,87.43,37.66 - 116.81,-0.03,184010,2.48B,0.80 (0.92%),297632,4551.04,1.25,-14.31%,28571386 ,Oct 29 2020,20200829,2478853449 
20200828,Axcelis Technologies Inc,ACLS,NASDAQ,24.13,Semiconductors,Technology,23.54,23.41 - 24.13,419.13M,23.56,13.02 - 31.5,1.03,183126,807.51M,N/A (N/A),400618,25.98,1.51,59.17%,33465170 ,Oct 29 2020,20200829,807514552 
20200828,BBQ Holdings Inc,BBQ,NASDAQ,4.7,Restaurants,Services,4.26,4.26 - 4.89,97.5M,4.29,1.55 - 5.72,1.41,182879,43.63M,N/A (N/A),34112,2.24,1.71,0.43%,9282105 ,Nov 16 2020,20200829,43625894 
20200828,Cutera Inc,CUTR,NASDAQ,16.93,Medical Equipment & Supplies,Healthcare,17.03,16.35 - 17.3,156.53M,17.04,9.11 - 39.15,-1.86,182236,297.86M,N/A (N/A),242236,N/A,1.54,-44.07%,17593798 ,Nov 09 2020,20200829,297863000 
20200828,Coherent Inc,COHR,NASDAQ,112.2,Semiconductors,Technology,111.09,110.64 - 114.16,1.25B,111.12,78.39 - 178.08,-17.48,182231,2.72B,N/A (N/A),172491,N/A,1.79,-21.64%,24256318 ,Nov 10 2020,20200829,2721558880 
20200828,Ceragon Networks Ltd,CRNT,NASDAQ,2.29,Communications Equipment,Technology,2.27,2.265 - 2.33,261.72M,2.295,0.99 - 3.19,-0.12,177945,185.8M,N/A (N/A),533714,N/A,2.22,2.69%,81134454 ,Nov 09 2020,20200829,185797900 
20200828,ADTRAN Inc,ADTN,NASDAQ,11.22,Communications Equipment,Technology,11.28,11.09 - 11.49,473.12M,11.39,4.8 - 13.2,-1.4,176416,538.09M,0.36 (3.08%),332973,N/A,1.4,6.86%,47957952 ,Oct 20 2020,20200829,538088221 
20200828,AMAG Pharmaceuticals Inc,AMAG,NASDAQ,10.29,Biotechnology & Drugs,Healthcare,10.11,10.12 - 10.38,297.04M,10.28,4.43 - 13.53,-10.88,175787,354.63M,N/A (N/A),497977,N/A,1.12,-3.92%,34463373 ,Oct 29 2020,20200829,354628108 
20200828,Titan International Inc,TWI,NYSE,2.47,Tires,Consumer Cyclical,2.43,2.41 - 2.48,1.28B,2.48,1.05 - 4.01,-1.24,174493,150.48M,0.02 (1.27%),716597,N/A,1.98,-6.44%,60923777 ,Oct 29 2020,20200829,150481729 
20200828,China Biologic Products Inc,CBPO,NASDAQ,105.81,Biotechnology & Drugs,Healthcare,105.91,104.58 - 106.05,536.56M,106,97.91 - 119.44,3.95,174466,4.07B,N/A (N/A),114015,27.36,0.7,5.80%,38480580 ,Oct 29 2020,20200829,4071630170 
20200828,Beasley Broadcast Group Inc,BBGI,NASDAQ,1.57,Broadcasting & Cable TV,Services,1.59,1.55 - 1.67,226.23M,1.55,1.28 - 5.15,-0.67,173614,43.98M,0.15 (9.52%),703599,N/A,1.58,-49.19%,28013371 ,Oct 30 2020,20200829,43980992 
20200828,Meta Financial Group Inc,CASH,NASDAQ,19.43,Regional Banks,Financial,19.35,19.05 - 19.59,308.37M,19.59,13.09 - 40,3.08,171473,672.81M,0.20 (1.06%),266110,6.59,1.13,-37.86%,34627599 ,Oct 28 2020,20200829,672814249 
20200828,Central Garden & Pet Company A,CENTA,NASDAQ,37.86,Food Processing,Consumer/Non-Cyclical,38.15,37.65 - 38.35,2.56B,38.35,21.66 - 41.1,2.01,168930,2.07B,N/A (N/A),243715,21.1,0.62,55.55%,54697482 ,Dec 01 2020,20200829,2070846669 
20200828,Fanhua Inc,FANH,NASDAQ,20.75,Insurance (Miscellaneous),Financial,20.87,20.7 - 21.77,75.68M,20.84,16.19 - 28.28,0.23,168470,1.45B,1.10 (5.15%),119992,94.61,0.99,-24.24%,1377548400 ,Nov 23 2020,20200829,28584129300 
20200828,Casella Waste Systems Inc,CWST,NASDAQ,56.22,Waste Management Services,Services,56.29,55.94 - 56.66,763.85M,56.66,34.35 - 59.68,0.71,167870,2.72B,N/A (N/A),262374,77.64,0.99,22.40%,48370998 ,Oct 29 2020,20200829,2719417508 
20200828,M/I Homes Inc,MHO,NYSE,44.18,Construction Services,Capital Goods,43.8,43.67 - 44.7,2.69B,44.03,9.65 - 48.02,5.74,167825,1.26B,N/A (N/A),292180,7.6,2.24,21.57%,28543629 ,Oct 21 2020,20200829,1261057529 
20200828,BOK Financial Corporation,BOKF,NASDAQ,57.3,Regional Banks,Financial,57.16,56.91 - 58.1,1.07B,57.83,34.57 - 88.28,5.36,167400,4.03B,2.04 (3.62%),254966,11.17,1.66,-24.60%,70306690 ,Oct 21 2020,20200829,4028573337 
